Class,Method/Variable,Inferred Type,Original Type,Source Code,Comments
MiniMagick::Image::Info,[],"(String, *XXX) -> XXX",,"def [](value, *args)
        case value
        when ""format"", ""width"", ""height"", ""dimensions"", ""size"", ""human_size""
          cheap_info(value)
        when ""colorspace""
          colorspace
        when ""mime_type""
          mime_type
        when ""resolution""
          resolution(*args)
        when ""signature""
          signature
        when /^EXIF\:/i
          raw_exif(value)
        when ""exif""
          exif
        when ""details""
          details
        when ""data""
          data
        else
          raw(value)
        end
      end"
MiniMagick::Image::Info,clear,"() -> Hash<String, XXX>",,"def clear
        @info.clear
      end"
MiniMagick::Image::Info,cheap_info,(String) -> (XXX or u),,"def cheap_info(value)
        @info.fetch(value) do
          format, width, height, size = RDL.type_cast(self[""%m %w %h %b""], ""String"").split("" "")

          path = @path
          path = path.match(/\[\d+\]$/).pre_match if path =~ /\[\d+\]$/

          @info.update(
            ""format""     => format,
            ""width""      => Integer(width),
            ""height""     => Integer(height),
            ""dimensions"" => [Integer(width), Integer(height)],
            ""size""       => File.size(path),
            ""human_size"" => size,
          )

          @info.fetch(value)
        end
      rescue ArgumentError, TypeError
        raise MiniMagick::Invalid, ""image data can't be read""
      end"
MiniMagick::Image::Info,colorspace,() -> XXX,,"def colorspace
        @info[""colorspace""] ||= self[""%r""]
      end"
MiniMagick::Image::Info,mime_type,() -> String,,"def mime_type
        ""image/#{RDL.type_cast(self[""format""], ""String"").downcase}""
      end"
MiniMagick::Image::Info,resolution,(?XXX) -> XXX,,"def resolution(unit = nil)
        output = identify do |b|
          b.units unit if unit
          b.format ""%x %y""
        end
        output.split("" "").map(&:to_i)
      end"
MiniMagick::Image::Info,raw_exif,(XXX) -> XXX,,"def raw_exif(value)
        self[""%[#{value}]""]
      end"
MiniMagick::Image::Info,exif,() -> XXX,,"def exif
        @info[""exif""] ||= (
          hash = {}
          output = RDL.type_cast(self[""%[EXIF:*]""], ""String"")

          output.each_line do |line|
            line = line.chomp(""\n"")

            case MiniMagick.cli
            when :imagemagick, :imagemagick7
              if match = line.match(/^exif:/)
                key, value = match.post_match.split(""="", 2)
                value = decode_comma_separated_ascii_characters(value) if ASCII_ENCODED_EXIF_KEYS.include?(key)
                hash[key] = value
              else
                hash[hash.keys.last] << ""\n#{line}""
              end
            when :graphicsmagick
              next if line == ""unknown""
              key, value = line.split(""="", 2)
              value.gsub!(""\\012"", ""\n"") # convert ""\012"" characters to newlines
              hash[key] = value
            end
          end

          hash
        )
      end"
MiniMagick::Image::Info,raw,(XXX) -> XXX,,"def raw(value)
        @info[""raw:#{value}""] ||= identify { |b| b.format(value) }
      end"
MiniMagick::Image::Info,signature,() -> XXX,,"def signature
        @info[""signature""] ||= self[""%#""]
      end"
MiniMagick::Image::Info,data,() -> XXX,,"def data
        raise Error, ""MiniMagick::Image#data isn't supported on GraphicsMagick. Use MiniMagick::Image#details instead."" if MiniMagick.graphicsmagick?

        @info[""data""] ||= (
          json = MiniMagick::Tool::Convert.new do |convert|
            convert << path
            convert << ""json:""
          end

          data = JSON.parse(json)
          data = data.fetch(0) if data.is_a?(Array)
          data.fetch(""image"")
        )
      end"
MiniMagick::Image::Info,identify,() { (([ <<: (XXX) -> XXX ] and [ format: (String) -> XXX ] and [ units: (XXX) -> XXX ])) -> XXX } -> XXX,,"def identify
        MiniMagick::Tool::Identify.new do |builder|
          yield builder if block_given?
          builder << path
        end
      end"
MiniMagick::Image::Info,decode_comma_separated_ascii_characters,(([ <<: (String) -> XXX ] and [ include?: (String) -> XXX ] and [ scan: (Regexp) -> XXX ])) -> ([ <<: (String) -> XXX ] and [ include?: (String) -> XXX ] and [ scan: (Regexp) -> XXX ]),,"def decode_comma_separated_ascii_characters(encoded_value)
        return encoded_value unless encoded_value.include?(',')
        RDL.type_cast(encoded_value.scan(/\d+/).map(&:to_i).map(&:chr), ""Array<String>"").join
      end"
MiniMagick::Image::Info,path,() -> String,,"def path
        value = @path
        value += ""[0]"" unless value =~ /\[\d+\]$/
        value
      end"
MiniMagick::Shell,run,"(([ first: () -> XXX ] and [ join: (String) -> XXX ]), ?([ []: (:stderr) -> XXX ] and [ []: (:stdin) -> XXX ] and [ fetch: (:whiny, XXX) -> XXX ])) -> [XXX, XXX, XXX]",,"def run(command, options = {})
      stdout, stderr, status = execute(command, stdin: options[:stdin])

      if status != 0 && options.fetch(:whiny, MiniMagick.whiny)
        fail MiniMagick::Error, ""`#{command.join("" "")}` failed with error:\n#{stderr}""
      end

      $stderr.print(stderr) unless options[:stderr] == false

      [stdout, stderr, status]
    end"
MiniMagick::Shell,execute,"(([ first: () -> XXX ] and [ join: (String) -> XXX ]), ?XXX) -> [String, String, Number]",,"def execute(command, options = {})
      stdout, stderr, status =
        log(command.join("" "")) do
          send(""execute_#{MiniMagick.shell_api.gsub(""-"", ""_"")}"", command, options)
        end

      [stdout, stderr, status.exitstatus]
    rescue Errno::ENOENT, IOError
      ["""", ""executable not found: \""#{command.first}\"""", 127]
    end"
MiniMagick::Shell,log,(XXX) { XXX } -> nil,,"def log(command, &block)
      value = nil
      duration = Benchmark.realtime { value = block.call }
      MiniMagick.logger.debug ""[%.2fs] %s"" % [duration, command]
      value
    end"
MiniMagick::Tool,@name,String,,
MiniMagick::Tool,@args,Array<XXX>,,
MiniMagick::Tool,@whiny,XXX,,
MiniMagick::Tool,initialize,"(String, ?([ ==: (false) -> XXX ] and [ is_a?: (Class) -> XXX ])) -> self",,"def initialize(name, options = {})
      warn ""MiniMagick::Tool.new(false) is deprecated and will be removed in MiniMagick 5, use MiniMagick::Tool.new(whiny: false) instead."" if !options.is_a?(Hash)

      @name  = name
      @args  = []
      @whiny = options.is_a?(Hash) ? RDL.type_cast(options, ""Hash<Symbol, %bool>"").fetch(:whiny, MiniMagick.whiny) : options
      #@whiny = options.is_a?(Hash) ? options.fetch(:whiny, MiniMagick.whiny) : options
    end"
MiniMagick::Tool,call,"(*XXX) { ([ chomp: (String) -> XXX ], XXX, XXX) -> XXX } -> XXX",,"def call(*args)
      options = args[-1].is_a?(Hash) ? args.pop : {}
      warn ""Passing whiny to MiniMagick::Tool#call is deprecated and will be removed in MiniMagick 5, use MiniMagick::Tool.new(whiny: false) instead."" if args.any?
      whiny = args.fetch(0, @whiny)

      options[:whiny] = whiny
      options[:stderr] = false if block_given?

      shell = MiniMagick::Shell.new
      stdout, stderr, status = shell.run(command, options)
      yield stdout, stderr, status if block_given?

      stdout.chomp(""\n"")
    end"
MiniMagick::Tool,command,"() -> [String, XXX]",,"def command
      [*executable, *args]
    end"
MiniMagick::Tool,executable,() -> Array<String>,,"def executable
      exe = [name]
      exe.unshift ""magick"" if MiniMagick.imagemagick7? && name != ""magick""
      exe.unshift ""gm"" if MiniMagick.graphicsmagick?
      exe.unshift File.join(MiniMagick.cli_path, exe.shift) if MiniMagick.cli_path
      Array(MiniMagick.cli_prefix).reverse_each { |p| exe.unshift RDL.type_cast(p, ""String"") } if MiniMagick.cli_prefix
      exe
    end"
MiniMagick::Tool,<<,([ to_s: () -> String ]) -> MiniMagick::Tool,,"def <<(arg)
      args << arg.to_s
      self
    end"
MiniMagick::Tool,merge!,([ each: () {(XXX) -> XXX} -> XXX ]) -> MiniMagick::Tool,,"def merge!(new_args)
      new_args.each { |arg| self << arg }
      self
    end"
MiniMagick::Tool,+,(*XXX) -> MiniMagick::Tool,,"def +(*values)
      args[-1] = args[-1].sub(/^-/, '+')
      self.merge!(values)
      self
    end"
MiniMagick::Tool,stack,() { (MiniMagick::Tool) -> XXX } -> MiniMagick::Tool,,"def stack
      self << ""(""
      yield self
      self << "")""
    end"
MiniMagick::Tool,stdin,() -> MiniMagick::Tool,,"def stdin
      self << ""-""
    end"
MiniMagick::Tool,stdout,() -> MiniMagick::Tool,,"def stdout
      self << ""-""
    end"
MiniMagick::Tool,clone,(*XXX) -> MiniMagick::Tool,,"def clone(*args)
      self << '-clone'
      self.merge!(args)
      self
    end"
MiniMagick::Tool,method_missing,"(String, *XXX) -> MiniMagick::Tool",,"def method_missing(name, *args)
      option = ""-#{name.to_s.tr('_', '-')}""
      self << option
      self.merge!(args)
      self
    end"
MiniMagick::Tool,@option_methods,(XXX or XXX),,
MiniMagick::Tool::Compare,initialize,(*XXX) -> self,,"def initialize(*args)
        super(""compare"", *args)
      end"
MiniMagick::Tool::Mogrify,initialize,(*XXX) -> self,,"def initialize(*args)
        super(""mogrify"", *args)
      end"
MiniMagick::Tool::MogrifyRestricted,format,(*XXX) -> XXX,,"def format(*args)
        fail NoMethodError,
          ""you must call #format on a MiniMagick::Image directly""
      end"
MiniMagick::Tool::Identify,initialize,(*XXX) -> self,,"def initialize(*args)
        super(""identify"", *args)
      end"
MiniMagick::Tool::Montage,initialize,(*XXX) -> self,,"def initialize(*args)
        super(""montage"", *args)
      end"
MiniMagick::Tool::Composite,initialize,(*XXX) -> self,,"def initialize(*args)
        super(""composite"", *args)
      end"
MiniMagick::Tool::Magick,initialize,(*XXX) -> self,,"def initialize(*args)
        super(""magick"", *args)
      end"
MiniMagick::Tool::Display,initialize,(*XXX) -> self,,"def initialize(*args)
        super(""display"", *args)
      end"
MiniMagick::Tool::Stream,initialize,(*XXX) -> self,,"def initialize(*args)
        super(""stream"", *args)
      end"
MiniMagick::Tool::Convert,initialize,(*XXX) -> self,,"def initialize(*args)
        super(""convert"", *args)
      end"
MiniMagick::Tool::Conjure,initialize,(*XXX) -> self,,"def initialize(*args)
        super(""conjure"", *args)
      end"
MiniMagick::Tool::Import,initialize,(*XXX) -> self,,"def initialize(*args)
        super(""import"", *args)
      end"
MiniMagick::Tool::Animate,initialize,(*XXX) -> self,,"def initialize(*args)
        super(""animate"", *args)
      end"
MiniMagick::Utilities,which,(XXX) -> String,,"def which(cmd)
      exts = ENV['PATHEXT'] ? ENV['PATHEXT'].split(';') : ['']
      ENV.fetch('PATH').split(File::PATH_SEPARATOR).each do |path|
        exts.each do |ext|
          exe = File.join(path, ""#{cmd}#{ext}"")
          return exe if File.executable? exe
        end
      end
      nil
    end"
